Type	Symbol	Name	ID	URL	Locus type	status
gene	MIR4510	microRNA 4510	HGNC:41708	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41708	RNA, micro	Approved
gene	MIR4511	microRNA 4511	HGNC:41589	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41589	RNA, micro	Approved
gene	MIR4512	microRNA 4512	HGNC:41701	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41701	RNA, micro	Approved
gene	MIR4513	microRNA 4513	HGNC:41855	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41855	RNA, micro	Approved
gene	MIR4514	microRNA 4514	HGNC:41845	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41845	RNA, micro	Approved
gene	MIR4515	microRNA 4515	HGNC:41800	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41800	RNA, micro	Approved
gene	MIR4516	microRNA 4516	HGNC:41617	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41617	RNA, micro	Approved
gene	MIR4517	microRNA 4517	HGNC:41878	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41878	RNA, micro	Approved
gene	MIR4518	microRNA 4518	HGNC:41809	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41809	RNA, micro	Approved
gene	MIR4519	microRNA 4519	HGNC:41544	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41544	RNA, micro	Approved
gene	MIR4520-1	microRNA 4520-1	HGNC:41775	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41775	RNA, micro	Approved
gene	MIR4520-2	microRNA 4520-2	HGNC:41839	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41839	RNA, micro	Approved
gene	MIR4521	microRNA 4521	HGNC:41813	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41813	RNA, micro	Approved
gene	MIR4522	microRNA 4522	HGNC:41668	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41668	RNA, micro	Approved
gene	MIR4523	microRNA 4523	HGNC:41583	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41583	RNA, micro	Approved
gene	MIR4524A	microRNA 4524a	HGNC:41771	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41771	RNA, micro	Approved
gene	MIR4524B	microRNA 4524b	HGNC:43520	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:43520	RNA, micro	Approved
gene	MIR4525	microRNA 4525	HGNC:41903	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41903	RNA, micro	Approved
gene	MIR4526	microRNA 4526	HGNC:41618	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41618	RNA, micro	Approved
gene	MIR4527	microRNA 4527	HGNC:41633	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41633	RNA, micro	Approved
gene	MIR4528	microRNA 4528	HGNC:41547	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41547	RNA, micro	Approved
gene	MIR4529	microRNA 4529	HGNC:41703	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41703	RNA, micro	Approved
gene	MIR4530	microRNA 4530	HGNC:41764	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41764	RNA, micro	Approved
gene	MIR4531	microRNA 4531	HGNC:41872	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41872	RNA, micro	Approved
gene	MIR4532	microRNA 4532	HGNC:41869	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41869	RNA, micro	Entry Withdrawn
gene	MIR4533	microRNA 4533	HGNC:41886	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41886	RNA, micro	Approved
gene	MIR4534	microRNA 4534	HGNC:41692	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41692	RNA, micro	Approved
gene	MIR4535	microRNA 4535	HGNC:41629	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41629	RNA, micro	Approved
gene	MIR4536-1	microRNA 4536-1	HGNC:41730	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41730	RNA, micro	Approved
gene	MIR4536-2	microRNA 4536-2	HGNC:43525	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:43525	RNA, micro	Approved
gene	MIR4537	microRNA 4537	HGNC:41682	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41682	RNA, micro	Approved
gene	MIR4538	microRNA 4538	HGNC:41664	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41664	RNA, micro	Approved
gene	MIR4539	microRNA 4539	HGNC:41546	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41546	RNA, micro	Approved
gene	MIR4540	microRNA 4540	HGNC:41670	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41670	RNA, micro	Approved
gene	MIR4632	microRNA 4632	HGNC:41593	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41593	RNA, micro	Approved
gene	MIR4633	microRNA 4633	HGNC:41822	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41822	RNA, micro	Approved
gene	MIR4634	microRNA 4634	HGNC:41559	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41559	RNA, micro	Approved
gene	MIR4635	microRNA 4635	HGNC:41748	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41748	RNA, micro	Approved
gene	MIR4636	microRNA 4636	HGNC:41798	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41798	RNA, micro	Approved
gene	MIR4637	microRNA 4637	HGNC:41651	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41651	RNA, micro	Approved
gene	MIR4638	microRNA 4638	HGNC:41841	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41841	RNA, micro	Approved
gene	MIR4639	microRNA 4639	HGNC:41645	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41645	RNA, micro	Approved
gene	MIR4640	microRNA 4640	HGNC:41561	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41561	RNA, micro	Approved
gene	MIR4641	microRNA 4641	HGNC:41835	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41835	RNA, micro	Approved
gene	MIR4642	microRNA 4642	HGNC:41865	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41865	RNA, micro	Approved
gene	MIR4643	microRNA 4643	HGNC:41814	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41814	RNA, micro	Approved
gene	MIR4644	microRNA 4644	HGNC:41687	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41687	RNA, micro	Approved
gene	MIR4645	microRNA 4645	HGNC:41689	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41689	RNA, micro	Approved
gene	MIR4646	microRNA 4646	HGNC:41543	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41543	RNA, micro	Approved
gene	MIR4647	microRNA 4647	HGNC:41594	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41594	RNA, micro	Approved
gene	MIR4648	microRNA 4648	HGNC:41560	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41560	RNA, micro	Approved
gene	MIR4649	microRNA 4649	HGNC:41852	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41852	RNA, micro	Approved
gene	MIR4650-1	microRNA 4650-1	HGNC:41755	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41755	RNA, micro	Approved
gene	MIR4650-2	microRNA 4650-2	HGNC:41810	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41810	RNA, micro	Approved
gene	MIR4651	microRNA 4651	HGNC:41647	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41647	RNA, micro	Approved
gene	MIR4652	microRNA 4652	HGNC:41615	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41615	RNA, micro	Approved
gene	MIR4653	microRNA 4653	HGNC:41562	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41562	RNA, micro	Approved
gene	MIR4654	microRNA 4654	HGNC:41643	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41643	RNA, micro	Approved
gene	MIR4655	microRNA 4655	HGNC:41754	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41754	RNA, micro	Approved
gene	MIR4656	microRNA 4656	HGNC:41749	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41749	RNA, micro	Approved
gene	MIR4657	microRNA 4657	HGNC:41706	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41706	RNA, micro	Approved
gene	MIR4658	microRNA 4658	HGNC:41673	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41673	RNA, micro	Approved
gene	MIR4659A	microRNA 4659a	HGNC:41857	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41857	RNA, micro	Approved
gene	MIR4659B	microRNA 4659b	HGNC:41530	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41530	RNA, micro	Approved
gene	MIR4660	microRNA 4660	HGNC:41861	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41861	RNA, micro	Approved
gene	MIR4661	microRNA 4661	HGNC:41582	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41582	RNA, micro	Approved
gene	MIR4662A	microRNA 4662a	HGNC:41826	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41826	RNA, micro	Approved
gene	MIR4662B	microRNA 4662b	HGNC:41607	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41607	RNA, micro	Approved
gene	MIR4663	microRNA 4663	HGNC:41623	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41623	RNA, micro	Approved
gene	MIR4664	microRNA 4664	HGNC:41777	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41777	RNA, micro	Approved
gene	MIR4665	microRNA 4665	HGNC:41696	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41696	RNA, micro	Approved
gene	MIR4666A	microRNA 4666a	HGNC:41750	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41750	RNA, micro	Approved
gene	MIR4666B	microRNA 4666b	HGNC:43486	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:43486	RNA, micro	Approved
gene	MIR4667	microRNA 4667	HGNC:41723	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41723	RNA, micro	Approved
gene	MIR4668	microRNA 4668	HGNC:41545	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41545	RNA, micro	Approved
gene	MIR4669	microRNA 4669	HGNC:41558	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41558	RNA, micro	Approved
gene	MIR4670	microRNA 4670	HGNC:41862	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41862	RNA, micro	Approved
gene	MIR4671	microRNA 4671	HGNC:41598	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41598	RNA, micro	Approved
gene	MIR4672	microRNA 4672	HGNC:41662	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41662	RNA, micro	Approved
gene	MIR4673	microRNA 4673	HGNC:41574	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41574	RNA, micro	Approved
gene	MIR4674	microRNA 4674	HGNC:41729	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41729	RNA, micro	Approved
gene	MIR4675	microRNA 4675	HGNC:41619	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41619	RNA, micro	Approved
gene	MIR4676	microRNA 4676	HGNC:41691	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41691	RNA, micro	Approved
gene	MIR4677	microRNA 4677	HGNC:41844	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41844	RNA, micro	Approved
gene	MIR4678	microRNA 4678	HGNC:41717	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41717	RNA, micro	Approved
gene	MIR4679-1	microRNA 4679-1	HGNC:41612	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41612	RNA, micro	Approved
gene	MIR4679-2	microRNA 4679-2	HGNC:41890	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41890	RNA, micro	Approved
gene	MIR4680	microRNA 4680	HGNC:41541	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41541	RNA, micro	Approved
gene	MIR4681	microRNA 4681	HGNC:41753	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41753	RNA, micro	Approved
gene	MIR4682	microRNA 4682	HGNC:41788	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41788	RNA, micro	Approved
gene	MIR4683	microRNA 4683	HGNC:41883	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41883	RNA, micro	Approved
gene	MIR4684	microRNA 4684	HGNC:41695	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41695	RNA, micro	Approved
gene	MIR4685	microRNA 4685	HGNC:41802	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41802	RNA, micro	Approved
gene	MIR4686	microRNA 4686	HGNC:41601	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41601	RNA, micro	Approved
gene	MIR4687	microRNA 4687	HGNC:41712	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41712	RNA, micro	Approved
gene	MIR4688	microRNA 4688	HGNC:41897	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41897	RNA, micro	Approved
gene	MIR4689	microRNA 4689	HGNC:41895	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41895	RNA, micro	Approved
gene	MIR4690	microRNA 4690	HGNC:41707	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41707	RNA, micro	Approved
gene	MIR4691	microRNA 4691	HGNC:41796	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41796	RNA, micro	Approved
gene	MIR4692	microRNA 4692	HGNC:41856	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41856	RNA, micro	Approved
gene	MIR4693	microRNA 4693	HGNC:41818	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41818	RNA, micro	Approved
gene	MIR4694	microRNA 4694	HGNC:41586	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41586	RNA, micro	Approved
gene	MIR4695	microRNA 4695	HGNC:41573	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41573	RNA, micro	Approved
gene	MIR4696	microRNA 4696	HGNC:41780	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41780	RNA, micro	Approved
gene	MIR4697	microRNA 4697	HGNC:41570	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41570	RNA, micro	Approved
gene	MIR4698	microRNA 4698	HGNC:41867	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41867	RNA, micro	Approved
gene	MIR4699	microRNA 4699	HGNC:41636	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41636	RNA, micro	Approved
gene	MIR4700	microRNA 4700	HGNC:41806	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41806	RNA, micro	Approved
gene	MIR4701	microRNA 4701	HGNC:41627	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41627	RNA, micro	Approved
gene	MIR4703	microRNA 4703	HGNC:41817	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41817	RNA, micro	Approved
gene	MIR4704	microRNA 4704	HGNC:41602	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41602	RNA, micro	Approved
gene	MIR4705	microRNA 4705	HGNC:41567	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41567	RNA, micro	Approved
gene	MIR4706	microRNA 4706	HGNC:41576	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41576	RNA, micro	Approved
gene	MIR4707	microRNA 4707	HGNC:41531	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41531	RNA, micro	Approved
gene	MIR4708	microRNA 4708	HGNC:41824	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41824	RNA, micro	Approved
gene	MIR4709	microRNA 4709	HGNC:41690	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41690	RNA, micro	Approved
gene	MIR4710	microRNA 4710	HGNC:41727	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41727	RNA, micro	Approved
gene	MIR4711	microRNA 4711	HGNC:41847	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41847	RNA, micro	Approved
gene	MIR4712	microRNA 4712	HGNC:41732	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41732	RNA, micro	Approved
gene	MIR4713	microRNA 4713	HGNC:41899	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41899	RNA, micro	Approved
gene	MIR4714	microRNA 4714	HGNC:41763	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41763	RNA, micro	Approved
gene	MIR4715	microRNA 4715	HGNC:41666	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41666	RNA, micro	Approved
gene	MIR4716	microRNA 4716	HGNC:41812	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41812	RNA, micro	Approved
gene	MIR4717	microRNA 4717	HGNC:41571	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41571	RNA, micro	Approved
gene	MIR4718	microRNA 4718	HGNC:41900	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41900	RNA, micro	Approved
gene	MIR4719	microRNA 4719	HGNC:41807	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41807	RNA, micro	Approved
gene	MIR4720	microRNA 4720	HGNC:41705	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41705	RNA, micro	Approved
gene	MIR4721	microRNA 4721	HGNC:41609	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41609	RNA, micro	Approved
gene	MIR4722	microRNA 4722	HGNC:41782	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41782	RNA, micro	Approved
gene	MIR4723	microRNA 4723	HGNC:41660	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41660	RNA, micro	Approved
gene	MIR4724	microRNA 4724	HGNC:41590	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41590	RNA, micro	Approved
gene	MIR4725	microRNA 4725	HGNC:41608	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41608	RNA, micro	Approved
gene	MIR4726	microRNA 4726	HGNC:41722	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41722	RNA, micro	Approved
gene	MIR4727	microRNA 4727	HGNC:41709	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41709	RNA, micro	Approved
gene	MIR4728	microRNA 4728	HGNC:41632	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41632	RNA, micro	Approved
gene	MIR4729	microRNA 4729	HGNC:41585	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41585	RNA, micro	Approved
gene	MIR4730	microRNA 4730	HGNC:41880	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41880	RNA, micro	Approved
gene	MIR4731	microRNA 4731	HGNC:41597	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41597	RNA, micro	Approved
gene	MIR4732	microRNA 4732	HGNC:41639	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41639	RNA, micro	Approved
gene	MIR4733	microRNA 4733	HGNC:41638	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41638	RNA, micro	Approved
gene	MIR4734	microRNA 4734	HGNC:41572	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41572	RNA, micro	Approved
gene	MIR4735	microRNA 4735	HGNC:41888	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41888	RNA, micro	Approved
gene	MIR4736	microRNA 4736	HGNC:41804	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41804	RNA, micro	Approved
gene	MIR4737	microRNA 4737	HGNC:41669	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41669	RNA, micro	Approved
gene	MIR4738	microRNA 4738	HGNC:41679	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41679	RNA, micro	Approved
gene	MIR4739	microRNA 4739	HGNC:41801	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41801	RNA, micro	Approved
gene	MIR4740	microRNA 4740	HGNC:41711	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41711	RNA, micro	Approved
gene	MIR4741	microRNA 4741	HGNC:41661	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41661	RNA, micro	Approved
gene	MIR4742	microRNA 4742	HGNC:41565	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41565	RNA, micro	Approved
gene	MIR4743	microRNA 4743	HGNC:41894	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41894	RNA, micro	Approved
gene	MIR4744	microRNA 4744	HGNC:41866	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41866	RNA, micro	Approved
gene	MIR4745	microRNA 4745	HGNC:41868	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41868	RNA, micro	Approved
gene	MIR4746	microRNA 4746	HGNC:41904	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41904	RNA, micro	Approved
gene	MIR4747	microRNA 4747	HGNC:41827	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41827	RNA, micro	Approved
gene	MIR4748	microRNA 4748	HGNC:41557	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41557	RNA, micro	Approved
gene	MIR4749	microRNA 4749	HGNC:41760	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41760	RNA, micro	Approved
gene	MIR4750	microRNA 4750	HGNC:41765	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41765	RNA, micro	Approved
gene	MIR4751	microRNA 4751	HGNC:41819	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41819	RNA, micro	Approved
gene	MIR4752	microRNA 4752	HGNC:41803	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41803	RNA, micro	Approved
gene	MIR4753	microRNA 4753	HGNC:41527	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41527	RNA, micro	Approved
gene	MIR4754	microRNA 4754	HGNC:41786	https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:41786	RNA, micro	Approved
